series,country,year,key,value
CO2 Emissions,Slovak Republic,1999,Manufacturing,23
CO2 Emissions,Slovak Republic,2000,Manufacturing,26
CO2 Emissions,Slovak Republic,2001,Manufacturing,22
CO2 Emissions,Slovak Republic,2002,Manufacturing,24
CO2 Emissions,Slovak Republic,2003,Manufacturing,23
CO2 Emissions,Slovak Republic,2004,Manufacturing,22
CO2 Emissions,Slovak Republic,2005,Manufacturing,22
CO2 Emissions,Slovak Republic,2006,Manufacturing,22
CO2 Emissions,Slovak Republic,2007,Manufacturing,23
CO2 Emissions,Slovak Republic,2008,Manufacturing,22
CO2 Emissions,Slovak Republic,2009,Manufacturing,19
CO2 Emissions,Slovak Republic,2010,Manufacturing,19
CO2 Emissions,Slovak Republic,2011,Manufacturing,20
CO2 Emissions,Slovak Republic,2012,Manufacturing,21
CO2 Emissions,Slovak Republic,2013,Manufacturing,22
CO2 Emissions,Slovak Republic,2014,Manufacturing,24
CO2 Emissions,Small states,1971,Manufacturing,21
CO2 Emissions,Small states,1972,Manufacturing,23
CO2 Emissions,Small states,1973,Manufacturing,29
CO2 Emissions,Small states,1974,Manufacturing,29
CO2 Emissions,Small states,1975,Manufacturing,34
CO2 Emissions,Small states,1976,Manufacturing,31
CO2 Emissions,Small states,1977,Manufacturing,30
CO2 Emissions,Small states,1978,Manufacturing,29
CO2 Emissions,Small states,1979,Manufacturing,31
CO2 Emissions,Small states,1980,Manufacturing,28
CO2 Emissions,Small states,1981,Manufacturing,29
CO2 Emissions,Small states,1982,Manufacturing,28
CO2 Emissions,Small states,1983,Manufacturing,28
CO2 Emissions,Small states,1984,Manufacturing,22
CO2 Emissions,Small states,1985,Manufacturing,20
CO2 Emissions,Small states,1986,Manufacturing,19
CO2 Emissions,Small states,1987,Manufacturing,19
CO2 Emissions,Small states,1988,Manufacturing,18
CO2 Emissions,Small states,1989,Manufacturing,19
CO2 Emissions,Small states,1990,Manufacturing,16
CO2 Emissions,Small states,1991,Manufacturing,15
CO2 Emissions,Small states,1992,Manufacturing,14
CO2 Emissions,Small states,1993,Manufacturing,13
CO2 Emissions,Small states,1994,Manufacturing,14
CO2 Emissions,Small states,1995,Manufacturing,13
CO2 Emissions,Small states,1996,Manufacturing,14
CO2 Emissions,Small states,1997,Manufacturing,13
CO2 Emissions,Small states,1998,Manufacturing,13
CO2 Emissions,Small states,1999,Manufacturing,13
CO2 Emissions,Small states,2000,Manufacturing,15
CO2 Emissions,Small states,2001,Manufacturing,15
CO2 Emissions,Small states,2002,Manufacturing,16
CO2 Emissions,Small states,2003,Manufacturing,14
CO2 Emissions,Small states,2004,Manufacturing,15
CO2 Emissions,Small states,2005,Manufacturing,15
CO2 Emissions,Small states,2006,Manufacturing,16
CO2 Emissions,Small states,2007,Manufacturing,18
CO2 Emissions,Small states,2008,Manufacturing,17
CO2 Emissions,Small states,2009,Manufacturing,13
CO2 Emissions,Small states,2010,Manufacturing,12
CO2 Emissions,Small states,2011,Manufacturing,11
CO2 Emissions,Small states,2012,Manufacturing,13
CO2 Emissions,Small states,2013,Manufacturing,14
CO2 Emissions,Small states,2014,Manufacturing,14
CO2 Emissions,Sub-Saharan Africa,1971,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa,1972,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa,1973,Manufacturing,29
CO2 Emissions,Sub-Saharan Africa,1974,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa,1975,Manufacturing,27
CO2 Emissions,Sub-Saharan Africa,1976,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa,1977,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa,1978,Manufacturing,30
CO2 Emissions,Sub-Saharan Africa,1979,Manufacturing,31
CO2 Emissions,Sub-Saharan Africa,1980,Manufacturing,30
CO2 Emissions,Sub-Saharan Africa,1981,Manufacturing,30
CO2 Emissions,Sub-Saharan Africa,1982,Manufacturing,27
CO2 Emissions,Sub-Saharan Africa,1983,Manufacturing,25
CO2 Emissions,Sub-Saharan Africa,1984,Manufacturing,23
CO2 Emissions,Sub-Saharan Africa,1985,Manufacturing,24
CO2 Emissions,Sub-Saharan Africa,1986,Manufacturing,23
CO2 Emissions,Sub-Saharan Africa,1987,Manufacturing,22
CO2 Emissions,Sub-Saharan Africa,1988,Manufacturing,23
CO2 Emissions,Sub-Saharan Africa,1989,Manufacturing,21
CO2 Emissions,Sub-Saharan Africa,1990,Manufacturing,21
CO2 Emissions,Sub-Saharan Africa,1991,Manufacturing,19
CO2 Emissions,Sub-Saharan Africa,1992,Manufacturing,18
CO2 Emissions,Sub-Saharan Africa,1993,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa,1994,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa,1995,Manufacturing,14
CO2 Emissions,Sub-Saharan Africa,1996,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa,1997,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa,1998,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa,1999,Manufacturing,14
CO2 Emissions,Sub-Saharan Africa,2000,Manufacturing,14
CO2 Emissions,Sub-Saharan Africa,2001,Manufacturing,11
CO2 Emissions,Sub-Saharan Africa,2002,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa,2003,Manufacturing,13
CO2 Emissions,Sub-Saharan Africa,2004,Manufacturing,13
CO2 Emissions,Sub-Saharan Africa,2005,Manufacturing,13
CO2 Emissions,Sub-Saharan Africa,2006,Manufacturing,13
CO2 Emissions,Sub-Saharan Africa,2007,Manufacturing,11
CO2 Emissions,Sub-Saharan Africa,2008,Manufacturing,11
CO2 Emissions,Sub-Saharan Africa,2009,Manufacturing,14
CO2 Emissions,Sub-Saharan Africa,2010,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa,2011,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa,2012,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa,2013,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa,2014,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa (excluding high income),1971,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa (excluding high income),1972,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa (excluding high income),1973,Manufacturing,29
CO2 Emissions,Sub-Saharan Africa (excluding high income),1974,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa (excluding high income),1975,Manufacturing,27
CO2 Emissions,Sub-Saharan Africa (excluding high income),1976,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa (excluding high income),1977,Manufacturing,28
CO2 Emissions,Sub-Saharan Africa (excluding high income),1978,Manufacturing,30
CO2 Emissions,Sub-Saharan Africa (excluding high income),1979,Manufacturing,31
CO2 Emissions,Sub-Saharan Africa (excluding high income),1980,Manufacturing,30
CO2 Emissions,Sub-Saharan Africa (excluding high income),1981,Manufacturing,30
CO2 Emissions,Sub-Saharan Africa (excluding high income),1982,Manufacturing,27
CO2 Emissions,Sub-Saharan Africa (excluding high income),1983,Manufacturing,25
CO2 Emissions,Sub-Saharan Africa (excluding high income),1984,Manufacturing,23
CO2 Emissions,Sub-Saharan Africa (excluding high income),1985,Manufacturing,24
CO2 Emissions,Sub-Saharan Africa (excluding high income),1986,Manufacturing,23
CO2 Emissions,Sub-Saharan Africa (excluding high income),1987,Manufacturing,22
CO2 Emissions,Sub-Saharan Africa (excluding high income),1988,Manufacturing,23
CO2 Emissions,Sub-Saharan Africa (excluding high income),1989,Manufacturing,21
CO2 Emissions,Sub-Saharan Africa (excluding high income),1990,Manufacturing,21
CO2 Emissions,Sub-Saharan Africa (excluding high income),1991,Manufacturing,20
CO2 Emissions,Sub-Saharan Africa (excluding high income),1992,Manufacturing,18
CO2 Emissions,Sub-Saharan Africa (excluding high income),1993,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa (excluding high income),1994,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa (excluding high income),1995,Manufacturing,14
CO2 Emissions,Sub-Saharan Africa (excluding high income),1996,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa (excluding high income),1997,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa (excluding high income),1998,Manufacturing,15
CO2 Emissions,Sub-Saharan Africa (excluding high income),1999,Manufacturing,14
CO2 Emissions,Sub-Saharan Africa (excluding high income),2000,Manufacturing,14
CO2 Emissions,Sub-Saharan Africa (excluding high income),2001,Manufacturing,11
CO2 Emissions,Sub-Saharan Africa (excluding high income),2002,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa (excluding high income),2003,Manufacturing,13
CO2 Emissions,Sub-Saharan Africa (excluding high income),2004,Manufacturing,13
CO2 Emissions,Sub-Saharan Africa (excluding high income),2005,Manufacturing,13
CO2 Emissions,Sub-Saharan Africa (excluding high income),2006,Manufacturing,13
CO2 Emissions,Sub-Saharan Africa (excluding high income),2007,Manufacturing,11
CO2 Emissions,Sub-Saharan Africa (excluding high income),2008,Manufacturing,11
CO2 Emissions,Sub-Saharan Africa (excluding high income),2009,Manufacturing,14
CO2 Emissions,Sub-Saharan Africa (excluding high income),2010,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa (excluding high income),2011,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa (excluding high income),2012,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa (excluding high income),2013,Manufacturing,12
CO2 Emissions,Sub-Saharan Africa (excluding high income),2014,Manufacturing,12
CO2 Emissions,El Salvador,1971,Manufacturing,26
CO2 Emissions,El Salvador,1972,Manufacturing,21
CO2 Emissions,El Salvador,1973,Manufacturing,25
CO2 Emissions,El Salvador,1974,Manufacturing,24
CO2 Emissions,El Salvador,1975,Manufacturing,22
CO2 Emissions,El Salvador,1976,Manufacturing,23
CO2 Emissions,El Salvador,1977,Manufacturing,25
CO2 Emissions,El Salvador,1978,Manufacturing,27
CO2 Emissions,El Salvador,1979,Manufacturing,29
CO2 Emissions,El Salvador,1980,Manufacturing,30
CO2 Emissions,El Salvador,1981,Manufacturing,28
CO2 Emissions,El Salvador,1982,Manufacturing,25
CO2 Emissions,El Salvador,1983,Manufacturing,24
CO2 Emissions,El Salvador,1984,Manufacturing,25
CO2 Emissions,El Salvador,1985,Manufacturing,21
CO2 Emissions,El Salvador,1986,Manufacturing,22
CO2 Emissions,El Salvador,1987,Manufacturing,20
CO2 Emissions,El Salvador,1988,Manufacturing,23
CO2 Emissions,El Salvador,1989,Manufacturing,24
CO2 Emissions,El Salvador,1990,Manufacturing,23
CO2 Emissions,El Salvador,1991,Manufacturing,19
CO2 Emissions,El Salvador,1992,Manufacturing,23
CO2 Emissions,El Salvador,1993,Manufacturing,20
CO2 Emissions,El Salvador,1994,Manufacturing,19
CO2 Emissions,El Salvador,1995,Manufacturing,17
CO2 Emissions,El Salvador,1996,Manufacturing,17
CO2 Emissions,El Salvador,1997,Manufacturing,18
CO2 Emissions,El Salvador,1998,Manufacturing,19
CO2 Emissions,El Salvador,1999,Manufacturing,20
CO2 Emissions,El Salvador,2000,Manufacturing,20
CO2 Emissions,El Salvador,2001,Manufacturing,20
CO2 Emissions,El Salvador,2002,Manufacturing,20
CO2 Emissions,El Salvador,2003,Manufacturing,19
CO2 Emissions,El Salvador,2004,Manufacturing,19
CO2 Emissions,El Salvador,2005,Manufacturing,18
CO2 Emissions,El Salvador,2006,Manufacturing,17
CO2 Emissions,El Salvador,2007,Manufacturing,19
CO2 Emissions,El Salvador,2008,Manufacturing,16
CO2 Emissions,El Salvador,2009,Manufacturing,13
CO2 Emissions,El Salvador,2010,Manufacturing,14
CO2 Emissions,El Salvador,2011,Manufacturing,15
CO2 Emissions,El Salvador,2012,Manufacturing,19
CO2 Emissions,El Salvador,2013,Manufacturing,11
CO2 Emissions,El Salvador,2014,Manufacturing,11
CO2 Emissions,Singapore,1971,Manufacturing,6
CO2 Emissions,Singapore,1972,Manufacturing,4
CO2 Emissions,Singapore,1973,Manufacturing,4
CO2 Emissions,Singapore,1974,Manufacturing,6
CO2 Emissions,Singapore,1975,Manufacturing,6
CO2 Emissions,Singapore,1976,Manufacturing,7
CO2 Emissions,Singapore,1977,Manufacturing,7
CO2 Emissions,Singapore,1978,Manufacturing,7
CO2 Emissions,Singapore,1979,Manufacturing,6
CO2 Emissions,Singapore,1980,Manufacturing,6
CO2 Emissions,Singapore,1981,Manufacturing,6
CO2 Emissions,Singapore,1982,Manufacturing,5
CO2 Emissions,Singapore,1983,Manufacturing,5
CO2 Emissions,Singapore,1984,Manufacturing,5
CO2 Emissions,Singapore,1985,Manufacturing,5
CO2 Emissions,Singapore,1986,Manufacturing,4
CO2 Emissions,Singapore,1987,Manufacturing,3
CO2 Emissions,Singapore,1988,Manufacturing,2
CO2 Emissions,Singapore,1989,Manufacturing,2
CO2 Emissions,Singapore,1990,Manufacturing,1
CO2 Emissions,Singapore,1991,Manufacturing,1
CO2 Emissions,Singapore,1992,Manufacturing,1
CO2 Emissions,Singapore,1993,Manufacturing,1
CO2 Emissions,Singapore,1994,Manufacturing,1
CO2 Emissions,Singapore,1995,Manufacturing,1
CO2 Emissions,Singapore,1996,Manufacturing,1
CO2 Emissions,Singapore,1997,Manufacturing,0
CO2 Emissions,Singapore,1998,Manufacturing,0
CO2 Emissions,Singapore,1999,Manufacturing,0
CO2 Emissions,Singapore,2000,Manufacturing,7
CO2 Emissions,Singapore,2001,Manufacturing,8
CO2 Emissions,Singapore,2002,Manufacturing,8
CO2 Emissions,Singapore,2003,Manufacturing,11
CO2 Emissions,Singapore,2004,Manufacturing,12
CO2 Emissions,Singapore,2005,Manufacturing,13
CO2 Emissions,Singapore,2006,Manufacturing,14
CO2 Emissions,Singapore,2007,Manufacturing,14
CO2 Emissions,Singapore,2008,Manufacturing,15
CO2 Emissions,Singapore,2009,Manufacturing,21
CO2 Emissions,Singapore,2010,Manufacturing,22
CO2 Emissions,Singapore,2011,Manufacturing,22
CO2 Emissions,Singapore,2012,Manufacturing,22
CO2 Emissions,Singapore,2013,Manufacturing,24
CO2 Emissions,Singapore,2014,Manufacturing,24
CO2 Emissions,Senegal,1971,Manufacturing,26
CO2 Emissions,Senegal,1972,Manufacturing,24
CO2 Emissions,Senegal,1973,Manufacturing,24
CO2 Emissions,Senegal,1974,Manufacturing,29
CO2 Emissions,Senegal,1975,Manufacturing,19
CO2 Emissions,Senegal,1976,Manufacturing,27
CO2 Emissions,Senegal,1977,Manufacturing,28
CO2 Emissions,Senegal,1978,Manufacturing,20
CO2 Emissions,Senegal,1979,Manufacturing,22
CO2 Emissions,Senegal,1980,Manufacturing,25
CO2 Emissions,Senegal,1981,Manufacturing,26
CO2 Emissions,Senegal,1982,Manufacturing,25
CO2 Emissions,Senegal,1983,Manufacturing,19
CO2 Emissions,Senegal,1984,Manufacturing,21
CO2 Emissions,Senegal,1985,Manufacturing,20
CO2 Emissions,Senegal,1986,Manufacturing,19
CO2 Emissions,Senegal,1987,Manufacturing,20
CO2 Emissions,Senegal,1988,Manufacturing,19
CO2 Emissions,Senegal,1989,Manufacturing,9
CO2 Emissions,Senegal,1990,Manufacturing,11
CO2 Emissions,Senegal,1991,Manufacturing,11
CO2 Emissions,Senegal,1992,Manufacturing,11
CO2 Emissions,Senegal,1993,Manufacturing,11
CO2 Emissions,Senegal,1994,Manufacturing,12
CO2 Emissions,Senegal,1995,Manufacturing,14
CO2 Emissions,Senegal,1996,Manufacturing,13
CO2 Emissions,Senegal,1997,Manufacturing,13
CO2 Emissions,Senegal,1998,Manufacturing,15
CO2 Emissions,Senegal,1999,Manufacturing,16
CO2 Emissions,Senegal,2000,Manufacturing,14
CO2 Emissions,Senegal,2001,Manufacturing,16
CO2 Emissions,Senegal,2002,Manufacturing,18
CO2 Emissions,Senegal,2003,Manufacturing,15
CO2 Emissions,Senegal,2004,Manufacturing,20
CO2 Emissions,Senegal,2005,Manufacturing,16
CO2 Emissions,Senegal,2006,Manufacturing,13
CO2 Emissions,Senegal,2007,Manufacturing,17
CO2 Emissions,Senegal,2008,Manufacturing,16
CO2 Emissions,Senegal,2009,Manufacturing,17
CO2 Emissions,Senegal,2010,Manufacturing,16
CO2 Emissions,Senegal,2011,Manufacturing,21
CO2 Emissions,Senegal,2012,Manufacturing,19
CO2 Emissions,Senegal,2013,Manufacturing,18
CO2 Emissions,Senegal,2014,Manufacturing,18
CO2 Emissions,Sudan,1971,Manufacturing,18
CO2 Emissions,Sudan,1972,Manufacturing,23
CO2 Emissions,Sudan,1973,Manufacturing,36
CO2 Emissions,Sudan,1974,Manufacturing,33
CO2 Emissions,Sudan,1975,Manufacturing,23
CO2 Emissions,Sudan,1976,Manufacturing,40
CO2 Emissions,Sudan,1977,Manufacturing,38
CO2 Emissions,Sudan,1978,Manufacturing,19
CO2 Emissions,Sudan,1979,Manufacturing,18
CO2 Emissions,Sudan,1980,Manufacturing,27
CO2 Emissions,Sudan,1981,Manufacturing,26
CO2 Emissions,Sudan,1982,Manufacturing,19
CO2 Emissions,Sudan,1983,Manufacturing,19
CO2 Emissions,Sudan,1984,Manufacturing,18
CO2 Emissions,Sudan,1985,Manufacturing,15
CO2 Emissions,Sudan,1986,Manufacturing,18
CO2 Emissions,Sudan,1987,Manufacturing,12
CO2 Emissions,Sudan,1988,Manufacturing,11
CO2 Emissions,Sudan,1989,Manufacturing,14
CO2 Emissions,Sudan,1990,Manufacturing,12
CO2 Emissions,Sudan,1991,Manufacturing,17
CO2 Emissions,Sudan,1992,Manufacturing,14
CO2 Emissions,Sudan,1993,Manufacturing,0
CO2 Emissions,Sudan,1994,Manufacturing,16
CO2 Emissions,Sudan,1995,Manufacturing,10
CO2 Emissions,Sudan,1996,Manufacturing,3
CO2 Emissions,Sudan,1997,Manufacturing,10
CO2 Emissions,Sudan,1998,Manufacturing,8
CO2 Emissions,Sudan,1999,Manufacturing,12
CO2 Emissions,Sudan,2000,Manufacturing,9
CO2 Emissions,Sudan,2001,Manufacturing,7
CO2 Emissions,Sudan,2002,Manufacturing,6
CO2 Emissions,Sudan,2003,Manufacturing,5
CO2 Emissions,Sudan,2004,Manufacturing,5
CO2 Emissions,Sudan,2005,Manufacturing,8
CO2 Emissions,Sudan,2006,Manufacturing,11
CO2 Emissions,Sudan,2007,Manufacturing,12
CO2 Emissions,Sudan,2008,Manufacturing,10
CO2 Emissions,Sudan,2009,Manufacturing,15
CO2 Emissions,Sudan,2010,Manufacturing,20
CO2 Emissions,Sudan,2011,Manufacturing,12
CO2 Emissions,Sudan,2012,Manufacturing,12
CO2 Emissions,Sudan,2013,Manufacturing,12
CO2 Emissions,Sudan,2014,Manufacturing,13
CO2 Emissions,Saudi Arabia,1971,Manufacturing,15
CO2 Emissions,Saudi Arabia,1972,Manufacturing,15
CO2 Emissions,Saudi Arabia,1973,Manufacturing,20
CO2 Emissions,Saudi Arabia,1974,Manufacturing,19
CO2 Emissions,Saudi Arabia,1975,Manufacturing,18
CO2 Emissions,Saudi Arabia,1976,Manufacturing,15
CO2 Emissions,Saudi Arabia,1977,Manufacturing,15
CO2 Emissions,Saudi Arabia,1978,Manufacturing,21
CO2 Emissions,Saudi Arabia,1979,Manufacturing,31
CO2 Emissions,Saudi Arabia,1980,Manufacturing,39
CO2 Emissions,Saudi Arabia,1981,Manufacturing,37
CO2 Emissions,Saudi Arabia,1982,Manufacturing,35
CO2 Emissions,Saudi Arabia,1983,Manufacturing,30
CO2 Emissions,Saudi Arabia,1984,Manufacturing,12
CO2 Emissions,Saudi Arabia,1985,Manufacturing,10
CO2 Emissions,Saudi Arabia,1986,Manufacturing,10
CO2 Emissions,Saudi Arabia,1987,Manufacturing,9
CO2 Emissions,Saudi Arabia,1988,Manufacturing,10
CO2 Emissions,Saudi Arabia,1989,Manufacturing,10
CO2 Emissions,Saudi Arabia,1990,Manufacturing,18
CO2 Emissions,Saudi Arabia,1991,Manufacturing,17
CO2 Emissions,Saudi Arabia,1992,Manufacturing,18
CO2 Emissions,Saudi Arabia,1993,Manufacturing,17
CO2 Emissions,Saudi Arabia,1994,Manufacturing,19
CO2 Emissions,Saudi Arabia,1995,Manufacturing,20
CO2 Emissions,Saudi Arabia,1996,Manufacturing,22
CO2 Emissions,Saudi Arabia,1997,Manufacturing,20
CO2 Emissions,Saudi Arabia,1998,Manufacturing,22
CO2 Emissions,Saudi Arabia,1999,Manufacturing,23
CO2 Emissions,Saudi Arabia,2000,Manufacturing,22
CO2 Emissions,Saudi Arabia,2001,Manufacturing,21
CO2 Emissions,Saudi Arabia,2002,Manufacturing,23
CO2 Emissions,Saudi Arabia,2003,Manufacturing,23
CO2 Emissions,Saudi Arabia,2004,Manufacturing,23
CO2 Emissions,Saudi Arabia,2005,Manufacturing,22
CO2 Emissions,Saudi Arabia,2006,Manufacturing,23
CO2 Emissions,Saudi Arabia,2007,Manufacturing,23
CO2 Emissions,Saudi Arabia,2008,Manufacturing,24
CO2 Emissions,Saudi Arabia,2009,Manufacturing,23
CO2 Emissions,Saudi Arabia,2010,Manufacturing,26
CO2 Emissions,Saudi Arabia,2011,Manufacturing,25
CO2 Emissions,Saudi Arabia,2012,Manufacturing,25
CO2 Emissions,Saudi Arabia,2013,Manufacturing,24
CO2 Emissions,Saudi Arabia,2014,Manufacturing,24
CO2 Emissions,South Asia,1971,Manufacturing,34
CO2 Emissions,South Asia,1972,Manufacturing,35
CO2 Emissions,South Asia,1973,Manufacturing,34
CO2 Emissions,South Asia,1974,Manufacturing,34
CO2 Emissions,South Asia,1975,Manufacturing,35
CO2 Emissions,South Asia,1976,Manufacturing,35
CO2 Emissions,South Asia,1977,Manufacturing,35
CO2 Emissions,South Asia,1978,Manufacturing,35
CO2 Emissions,South Asia,1979,Manufacturing,32
CO2 Emissions,South Asia,1980,Manufacturing,30
CO2 Emissions,South Asia,1981,Manufacturing,30
CO2 Emissions,South Asia,1982,Manufacturing,32
CO2 Emissions,South Asia,1983,Manufacturing,30
CO2 Emissions,South Asia,1984,Manufacturing,31
CO2 Emissions,South Asia,1985,Manufacturing,29
CO2 Emissions,South Asia,1986,Manufacturing,31
CO2 Emissions,South Asia,1987,Manufacturing,30
CO2 Emissions,South Asia,1988,Manufacturing,29
CO2 Emissions,South Asia,1989,Manufacturing,28
CO2 Emissions,South Asia,1990,Manufacturing,27
CO2 Emissions,South Asia,1991,Manufacturing,26
CO2 Emissions,South Asia,1992,Manufacturing,25
CO2 Emissions,South Asia,1993,Manufacturing,24
CO2 Emissions,South Asia,1994,Manufacturing,24
CO2 Emissions,South Asia,1995,Manufacturing,22
CO2 Emissions,South Asia,1996,Manufacturing,21
CO2 Emissions,South Asia,1997,Manufacturing,21
CO2 Emissions,South Asia,1998,Manufacturing,22
CO2 Emissions,South Asia,1999,Manufacturing,21
CO2 Emissions,South Asia,2000,Manufacturing,21
CO2 Emissions,South Asia,2001,Manufacturing,20
CO2 Emissions,South Asia,2002,Manufacturing,21
CO2 Emissions,South Asia,2003,Manufacturing,20
CO2 Emissions,South Asia,2004,Manufacturing,20
CO2 Emissions,South Asia,2005,Manufacturing,22
CO2 Emissions,South Asia,2006,Manufacturing,22
CO2 Emissions,South Asia,2007,Manufacturing,23
CO2 Emissions,South Asia,2008,Manufacturing,23
CO2 Emissions,South Asia,2009,Manufacturing,24
CO2 Emissions,South Asia,2010,Manufacturing,25
CO2 Emissions,South Asia,2011,Manufacturing,26
CO2 Emissions,South Asia,2012,Manufacturing,24
CO2 Emissions,South Asia,2013,Manufacturing,26
CO2 Emissions,South Asia,2014,Manufacturing,25
CO2 Emissions,Romania,1971,Manufacturing,37
CO2 Emissions,Romania,1972,Manufacturing,33
CO2 Emissions,Romania,1973,Manufacturing,31
CO2 Emissions,Romania,1974,Manufacturing,33
CO2 Emissions,Romania,1975,Manufacturing,40
CO2 Emissions,Romania,1976,Manufacturing,42
CO2 Emissions,Romania,1977,Manufacturing,45
CO2 Emissions,Romania,1978,Manufacturing,45
CO2 Emissions,Romania,1979,Manufacturing,44
CO2 Emissions,Romania,1980,Manufacturing,52
CO2 Emissions,Romania,1981,Manufacturing,47
CO2 Emissions,Romania,1982,Manufacturing,47
CO2 Emissions,Romania,1983,Manufacturing,47
CO2 Emissions,Romania,1984,Manufacturing,48
CO2 Emissions,Romania,1985,Manufacturing,39
CO2 Emissions,Romania,1986,Manufacturing,39
CO2 Emissions,Romania,1987,Manufacturing,39
CO2 Emissions,Romania,1988,Manufacturing,39
CO2 Emissions,Romania,1989,Manufacturing,41
CO2 Emissions,Romania,1990,Manufacturing,35
CO2 Emissions,Romania,1991,Manufacturing,32
CO2 Emissions,Romania,1992,Manufacturing,13
CO2 Emissions,Romania,1993,Manufacturing,13
CO2 Emissions,Romania,1994,Manufacturing,23
CO2 Emissions,Romania,1995,Manufacturing,26
CO2 Emissions,Romania,1996,Manufacturing,24
CO2 Emissions,Romania,1997,Manufacturing,22
CO2 Emissions,Romania,1998,Manufacturing,20
CO2 Emissions,Romania,1999,Manufacturing,21
CO2 Emissions,Romania,2000,Manufacturing,21
CO2 Emissions,Romania,2001,Manufacturing,22
CO2 Emissions,Romania,2002,Manufacturing,23
CO2 Emissions,Romania,2003,Manufacturing,21
CO2 Emissions,Romania,2004,Manufacturing,22
CO2 Emissions,Romania,2005,Manufacturing,22
CO2 Emissions,Romania,2006,Manufacturing,20
CO2 Emissions,Romania,2007,Manufacturing,20
CO2 Emissions,Romania,2008,Manufacturing,20
CO2 Emissions,Romania,2009,Manufacturing,16
CO2 Emissions,Romania,2010,Manufacturing,17
CO2 Emissions,Romania,2011,Manufacturing,16
CO2 Emissions,Romania,2012,Manufacturing,16
CO2 Emissions,Romania,2013,Manufacturing,17
CO2 Emissions,Romania,2014,Manufacturing,18
CO2 Emissions,Qatar,1971,Manufacturing,36
CO2 Emissions,Qatar,1972,Manufacturing,36
CO2 Emissions,Qatar,1973,Manufacturing,39
CO2 Emissions,Qatar,1974,Manufacturing,36
CO2 Emissions,Qatar,1975,Manufacturing,40
CO2 Emissions,Qatar,1976,Manufacturing,38
CO2 Emissions,Qatar,1977,Manufacturing,34
CO2 Emissions,Qatar,1978,Manufacturing,29
CO2 Emissions,Qatar,1979,Manufacturing,40
CO2 Emissions,Qatar,1980,Manufacturing,27
CO2 Emissions,Qatar,1981,Manufacturing,37
CO2 Emissions,Qatar,1982,Manufacturing,34
CO2 Emissions,Qatar,1983,Manufacturing,35
CO2 Emissions,Qatar,1984,Manufacturing,37
CO2 Emissions,Qatar,1985,Manufacturing,34
CO2 Emissions,Qatar,1986,Manufacturing,36
CO2 Emissions,Qatar,1987,Manufacturing,34
CO2 Emissions,Qatar,1988,Manufacturing,26
CO2 Emissions,Qatar,1989,Manufacturing,23
CO2 Emissions,Qatar,1990,Manufacturing,25
CO2 Emissions,Qatar,1991,Manufacturing,23
CO2 Emissions,Qatar,1992,Manufacturing,23
CO2 Emissions,Qatar,1993,Manufacturing,23
CO2 Emissions,Qatar,1994,Manufacturing,22
CO2 Emissions,Qatar,1995,Manufacturing,21
CO2 Emissions,Qatar,1996,Manufacturing,21
CO2 Emissions,Qatar,1997,Manufacturing,20
CO2 Emissions,Qatar,1998,Manufacturing,19
CO2 Emissions,Qatar,1999,Manufacturing,18
CO2 Emissions,Qatar,2000,Manufacturing,23
CO2 Emissions,Qatar,2001,Manufacturing,22
CO2 Emissions,Qatar,2002,Manufacturing,28
CO2 Emissions,Qatar,2003,Manufacturing,23
CO2 Emissions,Qatar,2004,Manufacturing,26
CO2 Emissions,Qatar,2005,Manufacturing,22
CO2 Emissions,Qatar,2006,Manufacturing,20
CO2 Emissions,Qatar,2007,Manufacturing,23
CO2 Emissions,Qatar,2008,Manufacturing,21
CO2 Emissions,Qatar,2009,Manufacturing,18
CO2 Emissions,Qatar,2010,Manufacturing,17
CO2 Emissions,Qatar,2011,Manufacturing,13
